date,home_team,away_team,home_team_code,away_team_code,hour,day_code,Ball_possession_home,Total_shots_home,Total_shots_away,Goalkeeper_saves_home,Goalkeeper_saves_away,Corner_kicks_home,Corner_kicks_away,Passes_home,Passes_away,Free_kicks_home,Free_kicks_away,result
2024-11-11,Monza,Lazio,15,13,1,0,0.51,12.0,14.0,5.0,2.0,6.0,6.0,0.89,0.87,10.0,13.0,-1
2024-10-20,Juventus,Lazio,12,13,2,6,0.69,16.0,2.0,1.0,2.0,7.0,1.0,0.9,0.78,9.0,16.0,1
2024-11-01,Como,Lazio,5,13,3,4,0.51,14.0,14.0,2.0,1.0,3.0,5.0,0.8,0.79,18.0,14.0,-1
2025-04-06,AC Milan,Fiorentina,0,8,2,6,0.52,19.0,15.0,6.0,4.0,7.0,4.0,0.87,0.88,12.0,12.0,-1
2024-11-25,Napoli,AS Roma,16,1,1,0,0.63,14.0,6.0,1.0,1.0,8.0,2.0,0.9,0.79,9.0,8.0,1
2025-04-13,Fiorentina,Parma,8,17,21,6,0.57,9.0,7.0,3.0,3.0,2.0,2.0,0.87,0.79,19.0,10.0,-1
2024-12-15,Parma,Verona,17,25,22,6,0.55,19.0,17.0,3.0,6.0,5.0,2.0,0.81,0.76,16.0,5.0,-1
2025-01-27,Lazio,Fiorentina,13,8,3,0,0.7,22.0,7.0,1.0,2.0,14.0,2.0,0.89,0.77,12.0,9.0,-1
2025-01-19,Cagliari,Lecce,4,14,22,6,0.49,19.0,7.0,1.0,3.0,6.0,1.0,0.81,0.8,10.0,11.0,1
2024-12-22,Genoa,Napoli,10,16,1,6,0.39,11.0,12.0,0.0,2.0,5.0,6.0,0.81,0.88,8.0,8.0,-1
2025-05-11,Empoli,Parma,7,17,2,6,0.46,15.0,3.0,0.0,2.0,4.0,0.0,0.67,0.7,16.0,21.0,1
2024-09-30,Empoli,Fiorentina,7,8,0,0,0.37,8.0,13.0,0.0,1.0,2.0,4.0,0.68,0.78,14.0,17.0,-1
2024-12-14,Empoli,Torino,7,22,3,5,0.59,10.0,14.0,3.0,4.0,12.0,3.0,0.77,0.75,15.0,7.0,-1
2025-04-15,Napoli,Empoli,16,7,2,1,0.63,17.0,12.0,1.0,3.0,5.0,5.0,0.89,0.79,15.0,8.0,1
2025-02-16,Fiorentina,Como,8,5,19,6,0.5,5.0,8.0,2.0,3.0,2.0,1.0,0.82,0.82,24.0,14.0,-1
2025-01-06,AS Roma,Lazio,1,13,3,0,0.33,7.0,17.0,6.0,3.0,3.0,10.0,0.82,0.93,18.0,12.0,1
2024-11-26,Venezia,Lecce,24,14,3,1,0.6,16.0,7.0,1.0,6.0,6.0,2.0,0.83,0.78,16.0,12.0,-1
2025-03-29,Como,Empoli,5,7,22,5,0.71,16.0,14.0,3.0,4.0,4.0,1.0,0.86,0.67,22.0,5.0,-1
2025-05-19,AS Roma,AC Milan,1,0,2,0,0.54,15.0,12.0,2.0,3.0,4.0,2.0,0.92,0.92,16.0,12.0,1
2024-08-20,Juventus,Como,12,5,2,1,0.58,12.0,1.0,1.0,6.0,3.0,0.0,0.92,0.88,15.0,14.0,1
2025-04-13,Atalanta,Bologna,2,3,18,6,0.4,4.0,12.0,5.0,0.0,4.0,5.0,0.72,0.82,12.0,17.0,1
2025-05-13,Venezia,Fiorentina,24,8,0,1,0.34,9.0,16.0,4.0,2.0,1.0,5.0,0.76,0.87,17.0,21.0,1
2024-12-16,AC Milan,Genoa,0,10,3,0,0.57,22.0,5.0,0.0,4.0,9.0,2.0,0.91,0.83,12.0,11.0,-1
2024-11-09,Venezia,Parma,24,17,22,5,0.67,12.0,10.0,1.0,5.0,6.0,6.0,0.86,0.72,10.0,9.0,-1
2025-02-07,Fiorentina,Inter,8,11,3,4,0.28,10.0,11.0,2.0,3.0,1.0,8.0,0.73,0.86,10.0,11.0,1
2025-05-13,Atalanta,AS Roma,2,1,2,1,0.57,16.0,10.0,3.0,1.0,8.0,7.0,0.81,0.74,14.0,14.0,1
2025-05-03,Cagliari,Udinese,4,23,21,5,0.45,8.0,11.0,1.0,1.0,5.0,4.0,0.77,0.82,15.0,5.0,-1
2025-03-01,Atalanta,Venezia,2,24,22,5,0.59,18.0,8.0,2.0,3.0,3.0,2.0,0.83,0.72,14.0,12.0,-1
2024-12-01,Parma,Lazio,17,13,22,6,0.28,12.0,23.0,7.0,1.0,4.0,10.0,0.67,0.87,13.0,17.0,1
2025-05-03,Torino,Venezia,22,24,2,5,0.55,19.0,7.0,2.0,3.0,5.0,1.0,0.82,0.75,18.0,7.0,-1
2025-05-04,Lecce,Napoli,14,16,0,6,0.45,9.0,8.0,1.0,1.0,5.0,2.0,0.86,0.89,4.0,11.0,-1
2025-05-26,Udinese,Fiorentina,23,8,2,0,0.35,12.0,25.0,8.0,1.0,2.0,8.0,0.78,0.89,6.0,15.0,-1
2024-08-19,Bologna,Udinese,3,23,0,0,0.74,22.0,4.0,1.0,6.0,7.0,5.0,0.87,0.67,18.0,19.0,-1
2025-04-01,Verona,Parma,25,17,0,1,0.42,6.0,10.0,1.0,0.0,5.0,5.0,0.76,0.86,9.0,11.0,-1
2024-11-03,Monza,AC Milan,15,0,3,6,0.43,12.0,18.0,6.0,2.0,3.0,5.0,0.8,0.86,15.0,18.0,-1
2025-03-09,Napoli,Fiorentina,16,8,22,6,0.49,19.0,7.0,1.0,9.0,4.0,4.0,0.86,0.84,5.0,10.0,1
2024-11-04,Verona,AS Roma,25,1,1,0,0.34,7.0,14.0,1.0,0.0,2.0,2.0,0.68,0.8,11.0,16.0,1
2024-10-28,Fiorentina,AS Roma,8,1,3,0,0.38,21.0,14.0,4.0,5.0,6.0,2.0,0.89,0.92,11.0,13.0,1
2024-08-26,AS Roma,Empoli,1,7,2,0,0.73,26.0,14.0,2.0,6.0,8.0,5.0,0.89,0.75,12.0,10.0,-1
2025-02-02,Juventus,Empoli,12,7,19,6,0.56,23.0,10.0,2.0,4.0,8.0,6.0,0.8,0.71,13.0,14.0,1
2024-12-14,Cagliari,Atalanta,4,2,22,5,0.43,12.0,12.0,1.0,8.0,2.0,5.0,0.79,0.85,10.0,16.0,-1
2024-09-02,Udinese,Como,23,5,2,0,0.44,10.0,21.0,4.0,2.0,4.0,6.0,0.82,0.83,10.0,19.0,1
2024-12-07,Inter,Parma,11,17,1,5,0.56,18.0,5.0,1.0,2.0,10.0,1.0,0.87,0.84,3.0,8.0,1
2024-09-21,Verona,Torino,25,22,2,5,0.3,8.0,16.0,0.0,0.0,5.0,6.0,0.73,0.9,9.0,11.0,-1
2024-09-29,Como,Verona,5,25,21,6,0.72,24.0,6.0,1.0,8.0,9.0,1.0,0.89,0.72,22.0,12.0,1
2025-03-31,Inter,Udinese,11,23,0,0,0.6,13.0,11.0,3.0,1.0,2.0,4.0,0.87,0.85,14.0,8.0,1
2024-12-15,Juventus,Venezia,12,24,3,6,0.69,12.0,8.0,0.0,2.0,7.0,4.0,0.91,0.84,8.0,9.0,-1
2025-02-16,Lazio,Napoli,13,16,1,6,0.52,12.0,6.0,1.0,3.0,7.0,1.0,0.89,0.87,19.0,9.0,-1
2024-12-23,Atalanta,Empoli,2,7,1,0,0.65,16.0,7.0,1.0,4.0,6.0,3.0,0.88,0.76,15.0,11.0,1
2024-10-31,Venezia,Udinese,24,23,1,3,0.57,18.0,15.0,3.0,4.0,2.0,6.0,0.82,0.77,13.0,9.0,1
2024-08-18,Genoa,Inter,10,11,0,6,0.32,10.0,14.0,7.0,4.0,1.0,4.0,0.75,0.88,22.0,17.0,-1
2024-10-05,Udinese,Lecce,23,14,21,5,0.56,13.0,9.0,3.0,3.0,5.0,0.0,0.76,0.73,22.0,14.0,1
2025-03-04,Juventus,Verona,12,25,3,1,0.76,27.0,5.0,2.0,7.0,6.0,0.0,0.89,0.65,8.0,14.0,1
2025-03-30,Fiorentina,Atalanta,8,2,21,6,0.45,12.0,9.0,0.0,3.0,2.0,4.0,0.79,0.78,16.0,7.0,1
2024-10-31,Atalanta,Monza,2,15,3,3,0.53,16.0,4.0,3.0,4.0,5.0,1.0,0.86,0.82,11.0,14.0,1
2024-09-14,Como,Bologna,5,3,21,5,0.44,14.0,14.0,2.0,2.0,4.0,3.0,0.82,0.85,18.0,22.0,-1
2024-12-07,Atalanta,AC Milan,2,0,3,5,0.52,17.0,6.0,1.0,6.0,7.0,0.0,0.88,0.88,13.0,14.0,1
2024-09-22,Monza,Bologna,15,3,21,6,0.42,6.0,15.0,6.0,2.0,2.0,2.0,0.8,0.86,17.0,23.0,-1
2024-11-10,Fiorentina,Verona,8,25,22,6,0.61,11.0,8.0,1.0,3.0,8.0,3.0,0.84,0.72,19.0,1.0,1
2024-10-01,Parma,Cagliari,17,4,2,1,0.61,18.0,12.0,1.0,2.0,5.0,3.0,0.85,0.76,22.0,12.0,-1
2025-05-19,Juventus,Udinese,12,23,2,0,0.64,24.0,7.0,2.0,5.0,12.0,3.0,0.88,0.78,13.0,9.0,1
2024-12-08,Fiorentina,Cagliari,8,4,19,6,0.49,8.0,8.0,1.0,2.0,6.0,4.0,0.79,0.83,20.0,9.0,1
2024-12-28,Parma,Monza,17,15,22,5,0.44,9.0,10.0,3.0,1.0,4.0,6.0,0.77,0.82,21.0,16.0,1
2024-08-25,Inter,Lecce,11,14,2,6,0.61,11.0,10.0,4.0,1.0,10.0,6.0,0.81,0.82,13.0,14.0,1
2025-05-26,Torino,AS Roma,22,1,2,0,0.46,11.0,15.0,3.0,4.0,2.0,1.0,0.89,0.9,11.0,15.0,-1
2025-03-03,AS Roma,Como,1,5,1,0,0.48,11.0,10.0,2.0,2.0,1.0,2.0,0.86,0.86,18.0,6.0,1
2025-03-11,Lazio,Udinese,13,23,3,1,0.49,10.0,15.0,3.0,4.0,4.0,9.0,0.87,0.86,11.0,9.0,-1
2025-04-24,Parma,Juventus,17,12,0,3,0.34,6.0,16.0,2.0,2.0,4.0,9.0,0.77,0.87,10.0,9.0,1
2024-11-24,Torino,Monza,22,15,22,6,0.54,12.0,9.0,5.0,4.0,7.0,3.0,0.84,0.81,13.0,17.0,-1
2024-08-18,AC Milan,Torino,0,22,2,6,0.56,20.0,6.0,1.0,4.0,9.0,2.0,0.86,0.79,7.0,14.0,-1
2025-04-27,Inter,AS Roma,11,1,21,6,0.7,17.0,19.0,6.0,2.0,4.0,3.0,0.89,0.77,9.0,11.0,-1
2025-01-19,Juventus,AC Milan,12,0,1,6,0.6,15.0,13.0,3.0,4.0,5.0,5.0,0.91,0.85,11.0,19.0,1
2024-09-16,Monza,Inter,15,11,2,0,0.4,5.0,16.0,1.0,1.0,1.0,8.0,0.85,0.83,23.0,14.0,-1
2025-05-04,Inter,Verona,11,25,2,6,0.69,9.0,6.0,1.0,1.0,4.0,3.0,0.91,0.81,11.0,6.0,1
2025-04-05,Monza,Como,15,5,21,5,0.42,8.0,17.0,4.0,3.0,2.0,2.0,0.88,0.93,21.0,19.0,-1
2024-10-26,Napoli,Lecce,16,14,21,5,0.65,24.0,11.0,2.0,7.0,16.0,5.0,0.86,0.73,7.0,13.0,1
2025-04-29,Verona,Cagliari,25,4,2,1,0.55,6.0,6.0,2.0,2.0,2.0,3.0,0.79,0.74,9.0,14.0,-1
2025-01-21,Como,Udinese,5,23,3,1,0.51,11.0,6.0,1.0,4.0,3.0,2.0,0.83,0.85,16.0,10.0,1
2025-04-20,AS Roma,Verona,1,25,2,6,0.55,6.0,8.0,2.0,2.0,4.0,6.0,0.84,0.79,17.0,5.0,1
2025-02-02,Fiorentina,Genoa,8,10,22,6,0.4,7.0,17.0,2.0,4.0,1.0,8.0,0.74,0.78,14.0,17.0,1
2024-10-20,Lecce,Fiorentina,14,8,21,6,0.39,5.0,19.0,5.0,2.0,1.0,3.0,0.79,0.9,14.0,8.0,-1
2025-03-03,AC Milan,Lazio,0,13,3,0,0.61,15.0,21.0,6.0,3.0,3.0,5.0,0.88,0.84,6.0,14.0,-1
2025-01-27,Lecce,Inter,14,11,1,0,0.49,17.0,9.0,1.0,4.0,7.0,0.0,0.87,0.89,12.0,13.0,-1
2025-03-30,Lecce,AS Roma,14,1,3,6,0.45,17.0,16.0,5.0,4.0,6.0,6.0,0.78,0.82,11.0,6.0,-1
2025-04-13,Inter,Cagliari,11,4,0,6,0.62,13.0,8.0,3.0,1.0,5.0,6.0,0.9,0.86,12.0,6.0,1
2024-11-09,Lecce,Empoli,14,7,3,5,0.59,18.0,11.0,5.0,2.0,4.0,3.0,0.82,0.72,24.0,7.0,-1
2025-04-06,Parma,Inter,17,11,0,6,0.37,8.0,20.0,2.0,2.0,2.0,4.0,0.85,0.89,7.0,9.0,-1
2025-04-28,Juventus,Monza,12,15,0,0,0.35,10.0,12.0,3.0,3.0,0.0,5.0,0.82,0.89,5.0,17.0,1
2024-08-27,Verona,Juventus,25,12,2,1,0.4,7.0,8.0,2.0,1.0,4.0,1.0,0.82,0.84,12.0,8.0,-1
2025-01-14,Monza,Fiorentina,15,8,3,1,0.34,10.0,11.0,1.0,1.0,2.0,4.0,0.79,0.88,9.0,26.0,1
2025-02-01,Monza,Verona,15,25,22,5,0.66,9.0,12.0,3.0,2.0,7.0,3.0,0.84,0.74,23.0,12.0,-1
2024-09-01,Napoli,Parma,16,17,2,6,0.54,29.0,13.0,1.0,5.0,6.0,4.0,0.86,0.84,5.0,15.0,1
2025-05-19,Parma,Napoli,17,16,2,0,0.28,6.0,7.0,2.0,4.0,3.0,2.0,0.62,0.87,16.0,13.0,-1
2024-10-07,Fiorentina,AC Milan,8,0,2,0,0.4,12.0,16.0,7.0,1.0,0.0,7.0,0.72,0.79,22.0,14.0,1
2025-05-19,Cagliari,Venezia,4,24,2,0,0.43,20.0,10.0,1.0,2.0,8.0,8.0,0.76,0.83,9.0,7.0,1
2024-11-05,Lazio,Cagliari,13,4,3,1,0.54,20.0,6.0,0.0,3.0,2.0,3.0,0.89,0.85,17.0,12.0,1
2024-12-08,AS Roma,Lecce,1,14,3,6,0.59,23.0,3.0,0.0,5.0,8.0,1.0,0.88,0.8,14.0,5.0,1
2024-10-31,Juventus,Parma,12,17,3,3,0.61,24.0,13.0,3.0,4.0,10.0,6.0,0.9,0.83,5.0,7.0,-1
2025-02-09,Cagliari,Parma,4,17,22,6,0.38,14.0,9.0,0.0,1.0,7.0,6.0,0.8,0.84,12.0,14.0,1
2025-01-18,Bologna,Monza,3,15,22,5,0.58,18.0,3.0,0.0,4.0,4.0,0.0,0.84,0.78,18.0,16.0,1
2024-09-22,Lecce,Parma,14,17,2,6,0.38,14.0,24.0,8.0,1.0,2.0,12.0,0.8,0.86,14.0,17.0,-1
2025-05-11,Udinese,Monza,23,15,18,6,0.6,21.0,5.0,0.0,4.0,7.0,0.0,0.88,0.81,8.0,21.0,-1
2024-10-06,Lazio,Empoli,13,7,21,6,0.59,16.0,7.0,1.0,4.0,5.0,3.0,0.79,0.69,19.0,12.0,1
2024-09-30,Napoli,Monza,16,15,2,0,0.49,11.0,5.0,1.0,0.0,1.0,3.0,0.9,0.91,9.0,17.0,1
2024-09-23,Inter,AC Milan,11,0,2,0,0.56,13.0,16.0,6.0,3.0,6.0,2.0,0.89,0.85,5.0,17.0,-1
2025-01-15,Atalanta,Juventus,2,12,3,2,0.6,17.0,17.0,8.0,5.0,3.0,3.0,0.91,0.86,7.0,10.0,-1
2025-05-26,Atalanta,Parma,2,17,2,0,0.53,11.0,18.0,7.0,3.0,5.0,6.0,0.86,0.85,7.0,7.0,-1
2024-09-15,Torino,Lecce,22,14,21,6,0.53,5.0,20.0,6.0,0.0,2.0,7.0,0.84,0.81,13.0,15.0,-1
2024-09-15,AC Milan,Venezia,0,24,2,6,0.62,12.0,6.0,1.0,4.0,6.0,1.0,0.92,0.84,15.0,15.0,1
2024-08-25,Udinese,Lazio,23,13,0,6,0.35,8.0,17.0,4.0,1.0,4.0,13.0,0.73,0.86,11.0,14.0,1
2024-09-15,Empoli,Juventus,7,12,0,6,0.34,8.0,15.0,3.0,3.0,4.0,8.0,0.78,0.91,11.0,13.0,-1
2024-12-02,Lecce,Juventus,14,12,3,0,0.38,10.0,14.0,2.0,5.0,2.0,7.0,0.86,0.9,9.0,8.0,-1
2025-01-11,Empoli,Lecce,7,14,22,5,0.49,15.0,14.0,3.0,4.0,9.0,2.0,0.67,0.7,21.0,11.0,-1
2025-04-05,Genoa,Udinese,10,23,2,5,0.53,13.0,5.0,2.0,6.0,1.0,2.0,0.79,0.78,14.0,16.0,1
2025-01-13,Bologna,AS Roma,3,1,1,0,0.54,14.0,11.0,2.0,6.0,5.0,4.0,0.84,0.84,10.0,18.0,-1
2024-10-21,Cagliari,Torino,4,22,0,0,0.42,18.0,17.0,3.0,2.0,9.0,12.0,0.85,0.88,8.0,9.0,1
2024-09-02,Juventus,AS Roma,12,1,2,0,0.5,8.0,7.0,1.0,1.0,6.0,4.0,0.9,0.88,13.0,14.0,-1
2024-11-08,Genoa,Como,10,5,3,4,0.41,8.0,18.0,7.0,3.0,8.0,5.0,0.72,0.83,15.0,17.0,-1
2025-03-10,Juventus,Atalanta,12,2,3,0,0.63,9.0,19.0,5.0,2.0,2.0,5.0,0.88,0.81,11.0,12.0,-1
2025-05-26,Lazio,Lecce,13,14,2,0,0.73,26.0,9.0,2.0,7.0,14.0,4.0,0.88,0.64,11.0,11.0,-1
2024-12-03,AS Roma,Atalanta,1,2,3,1,0.48,5.0,18.0,5.0,1.0,2.0,4.0,0.82,0.83,13.0,17.0,-1
2024-09-02,Genoa,Verona,10,25,0,0,0.58,11.0,10.0,1.0,1.0,3.0,1.0,0.81,0.74,19.0,9.0,-1
2024-10-19,Como,Parma,5,17,21,5,0.61,11.0,9.0,2.0,2.0,7.0,4.0,0.87,0.81,10.0,14.0,-1
2025-02-01,Parma,Lecce,17,14,3,5,0.47,19.0,6.0,0.0,6.0,3.0,2.0,0.84,0.85,14.0,8.0,-1
2025-05-04,Empoli,Lazio,7,13,18,6,0.37,7.0,9.0,2.0,2.0,2.0,7.0,0.77,0.86,8.0,16.0,-1
2024-12-31,Como,Lecce,5,14,1,1,0.57,15.0,11.0,1.0,6.0,4.0,4.0,0.86,0.79,15.0,12.0,1
2025-05-10,Como,Cagliari,5,4,21,5,0.62,19.0,9.0,2.0,2.0,5.0,1.0,0.88,0.82,15.0,9.0,1
2025-02-16,Udinese,Empoli,23,7,22,6,0.57,17.0,16.0,4.0,6.0,9.0,5.0,0.83,0.77,17.0,12.0,1
2025-03-15,Genoa,Lecce,10,14,3,5,0.44,8.0,15.0,1.0,0.0,3.0,3.0,0.73,0.77,10.0,12.0,1
2024-11-03,Napoli,Atalanta,16,2,19,6,0.5,13.0,12.0,0.0,3.0,4.0,3.0,0.85,0.84,8.0,10.0,-1
2024-12-22,Lecce,Lazio,14,13,3,6,0.4,11.0,13.0,5.0,1.0,6.0,6.0,0.76,0.88,12.0,13.0,-1
2024-09-29,Bologna,Atalanta,3,2,2,6,0.36,5.0,23.0,4.0,0.0,2.0,9.0,0.76,0.87,16.0,20.0,-1
2025-02-15,Bologna,Torino,3,22,3,5,0.65,23.0,8.0,3.0,4.0,8.0,2.0,0.85,0.65,17.0,7.0,1
2025-04-20,Empoli,Venezia,7,24,21,6,0.46,11.0,13.0,5.0,2.0,2.0,5.0,0.72,0.74,15.0,18.0,-1
2025-03-02,Genoa,Empoli,10,7,22,6,0.61,5.0,7.0,0.0,0.0,3.0,6.0,0.77,0.6,18.0,12.0,-1
2025-01-20,Inter,Empoli,11,7,3,0,0.68,18.0,5.0,0.0,4.0,7.0,3.0,0.87,0.74,9.0,11.0,1
2025-02-11,Inter,Fiorentina,11,8,3,1,0.62,22.0,7.0,1.0,6.0,8.0,1.0,0.9,0.83,15.0,16.0,1
2024-12-16,Como,AS Roma,5,1,1,0,0.38,18.0,6.0,1.0,5.0,6.0,5.0,0.79,0.85,17.0,18.0,1
2024-08-20,Lecce,Atalanta,14,2,0,1,0.47,19.0,10.0,2.0,5.0,5.0,3.0,0.74,0.76,25.0,10.0,-1
2025-04-06,Torino,Verona,22,25,21,6,0.62,7.0,13.0,0.0,2.0,1.0,5.0,0.83,0.74,19.0,9.0,-1
2025-04-06,Empoli,Cagliari,7,4,21,6,0.45,7.0,7.0,1.0,1.0,2.0,3.0,0.66,0.69,15.0,9.0,-1
2024-09-02,Fiorentina,Monza,8,15,0,0,0.68,15.0,4.0,1.0,3.0,6.0,0.0,0.86,0.76,24.0,15.0,-1
2024-08-26,Fiorentina,Venezia,8,24,0,0,0.55,14.0,8.0,4.0,8.0,7.0,3.0,0.76,0.74,26.0,15.0,-1
2025-01-16,Inter,Bologna,11,3,3,3,0.48,12.0,14.0,4.0,4.0,3.0,3.0,0.82,0.84,13.0,19.0,-1
2025-03-16,AS Roma,Cagliari,1,4,23,6,0.61,13.0,11.0,5.0,0.0,8.0,3.0,0.87,0.79,12.0,4.0,1
2025-02-24,Cagliari,Juventus,4,12,3,0,0.39,8.0,14.0,6.0,2.0,3.0,4.0,0.8,0.89,15.0,9.0,-1
2025-03-02,Bologna,Cagliari,3,4,22,6,0.63,15.0,2.0,0.0,3.0,4.0,1.0,0.83,0.66,24.0,15.0,1
2025-04-24,Cagliari,Fiorentina,4,8,0,3,0.48,8.0,8.0,2.0,1.0,4.0,4.0,0.8,0.84,15.0,15.0,-1
2025-04-27,Como,Genoa,5,10,18,6,0.53,14.0,4.0,1.0,2.0,6.0,3.0,0.83,0.82,15.0,19.0,1
2024-12-01,AC Milan,Empoli,0,7,1,6,0.56,20.0,9.0,0.0,1.0,7.0,3.0,0.89,0.88,16.0,12.0,1
2025-01-12,AC Milan,Cagliari,0,4,3,6,0.68,24.0,6.0,1.0,10.0,9.0,1.0,0.89,0.73,11.0,9.0,-1
2025-05-24,Como,Inter,5,11,2,5,0.4,18.0,11.0,5.0,4.0,1.0,4.0,0.88,0.9,9.0,10.0,-1
2024-10-28,Inter,Juventus,11,12,1,0,0.47,18.0,10.0,1.0,5.0,13.0,5.0,0.85,0.88,16.0,11.0,-1
2025-05-19,Inter,Lazio,11,13,2,0,0.56,10.0,12.0,2.0,1.0,5.0,1.0,0.86,0.85,10.0,14.0,-1
2024-10-20,AC Milan,Udinese,0,23,0,6,0.44,10.0,13.0,1.0,4.0,8.0,4.0,0.83,0.9,14.0,3.0,1
2024-10-06,Inter,Torino,11,22,2,6,0.8,29.0,7.0,3.0,5.0,14.0,0.0,0.93,0.66,11.0,6.0,1
2025-04-27,Fiorentina,Empoli,8,7,21,6,0.54,6.0,8.0,4.0,1.0,1.0,6.0,0.78,0.73,18.0,16.0,1
2024-08-18,Parma,Fiorentina,17,8,0,6,0.39,13.0,14.0,6.0,4.0,4.0,9.0,0.76,0.85,16.0,18.0,-1
2025-02-25,AS Roma,Monza,1,15,3,1,0.65,23.0,5.0,2.0,2.0,6.0,3.0,0.92,0.87,7.0,6.0,1
2024-11-10,Atalanta,Udinese,2,23,19,6,0.54,11.0,11.0,5.0,2.0,4.0,5.0,0.77,0.74,12.0,10.0,1
2024-12-07,Genoa,Torino,10,22,22,5,0.52,5.0,10.0,3.0,1.0,4.0,4.0,0.8,0.76,15.0,12.0,-1
2024-12-01,Udinese,Genoa,23,10,19,6,0.46,4.0,15.0,3.0,2.0,6.0,4.0,0.84,0.88,11.0,13.0,-1
2025-02-22,Lecce,Udinese,14,23,3,5,0.45,10.0,12.0,4.0,1.0,11.0,8.0,0.76,0.81,11.0,15.0,-1
2025-05-05,AS Roma,Fiorentina,1,8,0,0,0.41,12.0,13.0,5.0,3.0,7.0,4.0,0.87,0.9,8.0,9.0,1
2025-03-29,Venezia,Bologna,24,3,22,5,0.4,6.0,13.0,3.0,3.0,2.0,3.0,0.73,0.82,21.0,14.0,-1
2024-10-06,Atalanta,Genoa,2,10,0,6,0.63,23.0,7.0,1.0,3.0,4.0,2.0,0.85,0.77,15.0,12.0,1
2025-02-22,Venezia,Lazio,24,13,22,5,0.37,9.0,9.0,3.0,2.0,6.0,6.0,0.79,0.88,12.0,21.0,-1
2025-05-19,Verona,Como,25,5,2,0,0.32,16.0,12.0,4.0,2.0,5.0,5.0,0.63,0.87,10.0,13.0,-1
2025-01-12,Venezia,Inter,24,11,22,6,0.41,7.0,17.0,5.0,2.0,4.0,5.0,0.82,0.87,11.0,12.0,-1
2024-09-29,Genoa,Juventus,10,12,0,6,0.34,7.0,12.0,0.0,2.0,5.0,3.0,0.75,0.83,15.0,7.0,-1
2025-05-19,Fiorentina,Bologna,8,3,2,0,0.4,6.0,15.0,1.0,2.0,2.0,4.0,0.76,0.86,17.0,21.0,1
2024-11-23,Verona,Inter,25,11,22,5,0.3,9.0,12.0,2.0,2.0,4.0,2.0,0.87,0.94,5.0,14.0,-1
2025-02-10,Napoli,Udinese,16,23,3,0,0.62,18.0,8.0,3.0,3.0,6.0,6.0,0.87,0.81,10.0,11.0,-1
2025-04-27,Venezia,AC Milan,24,0,18,6,0.5,15.0,11.0,0.0,2.0,7.0,2.0,0.85,0.84,13.0,14.0,-1
2024-08-31,Inter,Atalanta,11,2,2,5,0.6,13.0,11.0,1.0,0.0,3.0,4.0,0.9,0.89,17.0,13.0,1
2025-04-13,Juventus,Lecce,12,14,2,6,0.67,22.0,14.0,2.0,5.0,9.0,4.0,0.88,0.78,10.0,7.0,1
2024-10-06,Bologna,Parma,3,17,21,6,0.71,19.0,13.0,2.0,3.0,13.0,6.0,0.78,0.65,16.0,21.0,-1
2024-11-24,Parma,Atalanta,17,2,3,6,0.45,9.0,15.0,3.0,2.0,2.0,5.0,0.83,0.85,8.0,6.0,-1
2024-09-29,Torino,Lazio,22,13,18,6,0.58,12.0,13.0,4.0,5.0,3.0,1.0,0.84,0.77,14.0,11.0,-1
2024-10-20,Empoli,Napoli,7,16,18,6,0.5,11.0,9.0,0.0,4.0,7.0,7.0,0.84,0.85,13.0,14.0,-1
2025-04-28,Napoli,Torino,16,22,2,0,0.58,8.0,9.0,0.0,0.0,2.0,5.0,0.88,0.82,13.0,5.0,1
2025-05-19,Monza,Empoli,15,7,2,0,0.68,12.0,9.0,1.0,3.0,2.0,6.0,0.9,0.77,16.0,8.0,-1
2025-01-26,Udinese,AS Roma,23,1,22,6,0.48,10.0,16.0,8.0,2.0,1.0,5.0,0.84,0.86,12.0,15.0,-1
2024-08-25,Parma,AC Milan,17,0,0,6,0.39,8.0,17.0,4.0,3.0,3.0,9.0,0.84,0.89,15.0,11.0,1
2024-12-01,Bologna,Venezia,3,24,3,6,0.61,16.0,5.0,1.0,6.0,1.0,0.0,0.86,0.8,15.0,14.0,1
2025-03-09,Lecce,AC Milan,14,0,1,6,0.29,11.0,16.0,6.0,1.0,2.0,7.0,0.68,0.89,7.0,13.0,-1
2025-03-01,Fiorentina,Lecce,8,14,3,5,0.48,10.0,8.0,3.0,2.0,5.0,2.0,0.77,0.8,12.0,10.0,1
2025-02-23,Verona,Fiorentina,25,8,22,6,0.43,7.0,8.0,3.0,2.0,4.0,1.0,0.75,0.83,8.0,19.0,1
2025-04-07,Atalanta,Lazio,2,13,0,0,0.58,10.0,8.0,2.0,2.0,11.0,4.0,0.85,0.78,6.0,6.0,-1
2025-03-08,Como,Venezia,5,24,22,5,0.56,12.0,11.0,5.0,6.0,3.0,5.0,0.83,0.82,14.0,11.0,-1
2025-03-08,Parma,Torino,17,22,22,5,0.52,12.0,6.0,0.0,2.0,7.0,4.0,0.82,0.81,15.0,16.0,-1
2024-12-08,Verona,Empoli,25,7,22,6,0.5,12.0,15.0,1.0,2.0,5.0,8.0,0.82,0.78,16.0,15.0,-1
2024-09-17,Lazio,Verona,13,25,2,1,0.55,14.0,7.0,1.0,5.0,9.0,6.0,0.87,0.83,15.0,15.0,1
