date,time,home_team,away_team,score,match_url,Expected_goals_(xG)_home,Expected_goals_(xG)_away,Ball_possession_home,Ball_possession_away,Total_shots_home,Total_shots_away,Shots_on_target_home,Shots_on_target_away,Big_chances_home,Big_chances_away,Corner_kicks_home,Corner_kicks_away,Passes_home,Passes_away,Yellow_cards_home,Yellow_cards_away,Shots_off_target_home,Shots_off_target_away,Blocked_shots_home,Blocked_shots_away,Shots_inside_the_box_home,Shots_inside_the_box_away,Shots_outside_the_box_home,Shots_outside_the_box_away,Hit_the_woodwork_home,Hit_the_woodwork_away,Touches_in_opposition_box_home,Touches_in_opposition_box_away,Offsides_home,Offsides_away,Free_kicks_home,Free_kicks_away,Passes_in_final_third_home,Passes_in_final_third_away,Crosses_home,Crosses_away,Throw_ins_home,Throw_ins_away,Fouls_home,Fouls_away,Tackles_home,Tackles_away,Clearances_home,Clearances_away,Interceptions_home,Interceptions_away,Goalkeeper_saves_home,Goalkeeper_saves_away,xG_on_target_(xGOT)_home,xG_on_target_(xGOT)_away,Accurate_through_passes_home,Accurate_through_passes_away,Long_passes_home,Long_passes_away,Expected_assists_(xA)_home,Expected_assists_(xA)_away,Duels_won_home,Duels_won_away,Errors_leading_to_shot_home,Errors_leading_to_shot_away,Errors_leading_to_goal_home,Errors_leading_to_goal_away,xGOT_faced_home,xGOT_faced_away,Goals_prevented_home,Goals_prevented_away,Red_cards_home,Red_cards_away,Headed_goals_home,Headed_goals_away
16.09.2024,02:45,Monza,Inter,1:1,https://www.flashscore.co.uk/match/football/Esk5Iad2/#/match-summary,0.43,1.89,40%,60%,5,16,2,2,,,1,8,"85%,(338/398)","83%,(529/637)",1,2,2,10,1,4,,,,,,,,,1,2,23,14,,,,,12,19,11,19,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
04.05.2025,02:45,Inter,Verona,1:0,https://www.flashscore.co.uk/match/football/Eg7uEkPH/#/match-summary,1.35,0.30,69%,31%,9,6,2,1,2,0,4,3,"91%,(655/717)","81%,(250/310)",1,3,4,2,3,3,6,3,3,3,0,0,26,9,1,0,11,6,"82%,(114/139)","68%,(52/77)","18%,(2/11)","14%,(2/14)",22,15,6,11,"25%,(2/8)","100%,(6/6)",21,14,4,5,1,1,0.84,0.17,1,0,"61%,(25/41)","48%,(24/50)",0.78,0.15,33,24,1,0,0,0,0.17,0.84,0.12,-0.16,,,,
05.04.2025,21:00,Monza,Como,1:3,https://www.flashscore.co.uk/match/football/Ma2ltgjK/#/match-summary,0.90,2.41,42%,58%,8,17,4,7,2,4,2,2,"88%,(361/411)","93%,(550/591)",2,1,1,6,3,4,7,12,1,5,2,0,13,21,4,0,21,19,"76%,(41/54)","85%,(104/123)","15%,(2/13)","0%,(0/5)",15,14,19,21,"67%,(8/12)","71%,(10/14)",10,18,10,0,4,3,1.67,2.11,0,1,"51%,(20/39)","63%,(15/24)",0.53,0.97,42,43,1,0,1,0,2.11,1.67,-0.89,0.67,,,,
26.10.2024,21:00,Napoli,Lecce,1:0,https://www.flashscore.co.uk/match/football/UuMqRJVb/#/match-summary,2.40,0.61,65%,35%,24,11,8,2,,,16,5,"86%,(423/493)","73%,(198/272)",3,2,7,4,9,5,,,,,,,,,1,0,7,13,,,,,18,17,13,7,,,,,7,9,2,7,,,,,,,,,,,,,,,,,,,,,,
29.04.2025,02:45,Verona,Cagliari,0:2,https://www.flashscore.co.uk/match/football/8fyGJYwq/#/match-summary,0.29,2.27,55%,45%,6,6,2,4,0,3,2,3,"79%,(341/431)","74%,(258/348)",2,2,3,2,1,0,2,4,4,2,0,0,9,12,1,2,9,14,"59%,(77/131)","54%,(46/85)","18%,(3/17)","12%,(2/17)",29,27,14,9,"77%,(10/13)","56%,(5/9)",23,29,8,10,2,2,0.11,2.69,0,1,"38%,(21/56)","48%,(34/71)",0.42,1.27,54,57,0,0,1,0,2.69,0.11,0.69,0.11,1,0,,
21.01.2025,03:45,Como,Udinese,4:1,https://www.flashscore.co.uk/match/football/SdXnfWMO/#/match-summary,1.76,0.59,51%,49%,11,6,8,2,2,1,3,2,"83%,(334/402)","85%,(324/379)",2,4,2,3,1,1,7,3,4,3,0,1,19,8,2,4,16,10,"69%,(49/71)","69%,(59/85)","55%,(6/11)","18%,(4/22)",27,28,10,16,"40%,(6/15)","68%,(13/19)",13,13,4,11,1,4,,,,,,,,,,,,,,,,,,,1,1,,
20.04.2025,02:45,AS Roma,Verona,1:0,https://www.flashscore.co.uk/match/football/I1UAAe1S/#/match-summary,1.50,0.51,55%,45%,6,8,3,2,2,0,4,6,"84%,(423/502)","79%,(323/410)",0,2,3,4,0,2,6,5,0,3,0,0,20,22,0,3,17,5,"61%,(66/109)","74%,(73/98)","19%,(3/16)","9%,(2/22)",27,23,5,17,"40%,(4/10)","48%,(11/23)",17,23,8,7,2,2,1.05,0.07,0,0,"34%,(17/50)","49%,(21/43)",0.32,0.32,47,51,1,0,0,0,0.07,1.05,0.07,0.05,,,,
02.02.2025,22:00,Fiorentina,Genoa,2:1,https://www.flashscore.co.uk/match/football/Kp9rspas/#/match-summary,0.64,1.30,40%,60%,7,17,6,3,1,4,1,8,"74%,(222/299)","78%,(329/421)",3,1,0,11,1,3,6,11,1,6,0,0,12,32,3,0,14,17,"70%,(52/74)","65%,(75/116)","14%,(1/7)","35%,(12/34)",18,24,17,14,"53%,(9/17)","40%,(4/10)",37,6,6,2,2,4,,,,,,,,,,,,,,,,,,,,,0,1
20.10.2024,21:00,Lecce,Fiorentina,0:6,https://www.flashscore.co.uk/match/football/AJ5eIkmR/#/match-summary,0.20,2.06,39%,61%,5,19,2,11,,,1,3,"79%,(279/353)","90%,(511/567)",0,5,2,4,1,4,,,,,,,,,0,2,14,8,,,,,16,15,8,14,,,,,6,5,5,2,,,,,,,,,,,,,,,,,,,1,0,,
03.03.2025,03:45,AC Milan,Lazio,1:2,https://www.flashscore.co.uk/match/football/21CNOB2d/#/match-summary,1.45,2.85,61%,39%,15,21,4,8,1,3,3,5,"88%,(473/535)","84%,(292/346)",2,1,7,9,4,4,10,15,5,6,0,0,39,34,0,1,6,14,"75%,(137/183)","75%,(47/63)","35%,(6/17)","33%,(5/15)",22,10,14,6,"44%,(7/16)","67%,(10/15)",15,34,4,13,6,3,,,,,,,,,,,,,,,,,,,1,0,1,0
27.01.2025,01:00,Lecce,Inter,0:4,https://www.flashscore.co.uk/match/football/4GcFQ3c3/#/match-summary,0.88,2.13,49%,51%,17,9,4,5,0,4,7,0,"87%,(375/433)","89%,(411/463)",0,2,8,1,5,3,12,7,5,2,0,0,13,22,1,4,12,13,"73%,(61/83)","69%,(43/62)","25%,(7/28)","25%,(1/4)",14,17,13,12,"70%,(14/20)","30%,(3/10)",10,19,12,7,1,4,,,,,,,,,,,,,,,,,,,,,,
30.03.2025,03:45,Lecce,AS Roma,0:1,https://www.flashscore.co.uk/match/football/n9AwS2V9/#/match-summary,0.63,1.77,45%,55%,17,16,4,6,0,3,6,6,"78%,(281/359)","82%,(368/447)",1,2,11,6,2,4,9,11,8,5,0,0,22,38,1,3,11,6,"74%,(74/100)","76%,(102/134)","35%,(7/20)","29%,(5/17)",15,19,6,11,"60%,(12/20)","77%,(10/13)",23,26,5,5,5,4,0.33,1.44,0,0,"31%,(17/54)","38%,(20/52)",0.55,1.02,51,41,3,0,0,0,1.44,0.33,0.44,0.33,,,,
13.04.2025,00:00,Inter,Cagliari,3:1,https://www.flashscore.co.uk/match/football/dtaJqSdC/#/match-summary,1.91,0.73,62%,38%,13,8,4,4,3,2,5,6,"90%,(569/632)","86%,(325/376)",0,1,5,2,4,2,11,6,2,2,0,0,24,20,0,1,12,6,"66%,(75/113)","78%,(83/107)","35%,(6/17)","24%,(5/21)",17,17,6,12,"54%,(7/13)","55%,(6/11)",22,18,5,8,3,1,1.60,0.90,2,2,"55%,(23/42)","48%,(15/31)",1.14,0.91,38,28,0,0,0,0,0.90,1.60,-0.10,-1.40,,,1,1
09.11.2024,03:45,Lecce,Empoli,1:1,https://www.flashscore.co.uk/match/football/OYgzob9U/#/match-summary,1.63,0.56,59%,41%,18,11,3,6,,,4,3,"82%,(365/444)","72%,(231/319)",0,3,13,2,2,3,,,,,,,,,1,1,24,7,,,,,26,22,7,24,,,,,5,8,5,2,,,,,,,,,,,,,,,,,,,,,,
06.04.2025,00:00,Parma,Inter,2:2,https://www.flashscore.co.uk/match/football/hrgKzXDs/#/match-summary,1.24,2.07,37%,63%,8,20,4,4,3,3,2,4,"85%,(315/370)","89%,(543/609)",2,3,2,13,2,3,6,14,2,6,0,0,15,32,0,3,7,9,"67%,(49/73)","78%,(115/148)","9%,(1/11)","50%,(12/24)",13,18,9,7,"14%,(1/7)","44%,(4/9)",26,14,9,8,2,2,1.10,1.48,0,1,"53%,(26/49)","63%,(19/30)",0.60,1.25,27,31,0,0,0,0,1.48,1.10,-0.62,-0.90,,,,
28.04.2025,00:00,Juventus,Monza,2:0,https://www.flashscore.co.uk/match/football/xzTWFjw8/#/match-summary,1.24,0.90,35%,65%,10,12,5,3,2,0,0,5,"82%,(258/314)","89%,(496/557)",3,3,4,4,1,5,6,6,4,6,0,0,14,16,0,1,5,17,"77%,(88/115)","87%,(158/182)","0%,(0/2)","7%,(3/41)",15,26,17,5,"63%,(10/16)","74%,(14/19)",43,17,4,5,3,3,1.56,0.38,1,0,"49%,(23/47)","63%,(31/49)",0.62,0.71,36,46,0,0,0,0,0.38,1.56,0.38,-0.44,1,0,,
27.08.2024,02:45,Verona,Juventus,0:3,https://www.flashscore.co.uk/match/football/fZZxp2dD/#/match-summary,0.42,1.38,40%,60%,7,8,1,5,,,4,1,"82%,(334/407)","84%,(547/653)",2,0,1,1,5,2,,,,,,,,,1,1,12,8,,,,,27,23,8,8,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,
14.01.2025,03:45,Monza,Fiorentina,2:1,https://www.flashscore.co.uk/match/football/GK8tmc9s/#/match-summary,0.62,1.29,34%,66%,10,11,3,2,2,2,2,4,"79%,(244/310)","88%,(519/587)",4,1,5,6,2,3,5,7,5,4,0,0,10,33,0,1,9,26,"64%,(45/70)","73%,(108/147)","38%,(3/8)","18%,(4/22)",12,15,26,9,"77%,(10/13)","71%,(12/17)",29,13,6,6,1,1,,,,,,,,,,,,,,,,,,,,,,
01.02.2025,22:00,Monza,Verona,0:1,https://www.flashscore.co.uk/match/football/Ork8ytTI/#/match-summary,0.32,0.99,66%,34%,9,12,2,4,0,1,7,3,"84%,(436/519)","74%,(203/276)",2,3,5,6,2,2,3,7,6,5,0,0,19,14,0,0,23,12,"72%,(110/152)","61%,(54/88)","19%,(5/27)","25%,(2/8)",22,15,12,23,"45%,(5/11)","77%,(23/30)",13,43,6,12,3,2,,,,,,,,,,,,,,,,,,,,,,
01.09.2024,02:45,Napoli,Parma,2:1,https://www.flashscore.co.uk/match/football/SjzlgqTj/#/match-summary,2.28,2.49,54%,46%,29,13,7,2,,,6,4,"86%,(395/459)","84%,(334/398)",2,4,10,6,12,5,,,,,,,,,4,0,5,15,,,,,23,17,12,6,,,,,,,1,5,,,,,,,,,,,,,,,,,,,0,1,,
19.05.2025,02:45,Parma,Napoli,0:0,https://www.flashscore.co.uk/match/football/8j1SbDK6/#/match-summary,0.26,0.38,28%,72%,6,7,4,2,0,0,3,2,"62%,(128/205)","87%,(457/528)",2,2,1,2,1,3,3,4,3,3,0,3,8,19,0,2,16,13,"32%,(24/74)","69%,(91/131)","25%,(2/8)","22%,(4/18)",19,21,13,16,"63%,(10/16)","63%,(5/8)",35,22,5,5,2,4,0.61,0.48,0,0,"40%,(18/45)","56%,(23/41)",0.23,0.52,52,46,0,0,0,0,0.48,0.61,0.48,0.61,,,,
07.10.2024,02:45,Fiorentina,AC Milan,2:1,https://www.flashscore.co.uk/match/football/SIOithtm/#/match-summary,1.75,2.34,40%,60%,12,16,3,8,,,0,7,"72%,(236/328)","79%,(379/477)",2,3,8,5,1,3,,,,,,,,,4,0,22,14,,,,,23,20,11,21,,,,,,,7,1,,,,,,,,,,,,,,,,,,,0,1,,
19.05.2025,02:45,Cagliari,Venezia,3:0,https://www.flashscore.co.uk/match/football/YiJd8Qi3/#/match-summary,1.52,0.68,43%,57%,20,10,5,1,5,1,8,8,"76%,(270/353)","83%,(405/488)",1,1,6,7,9,2,14,7,6,3,0,0,22,15,2,1,9,7,"70%,(74/106)","65%,(79/121)","38%,(8/21)","33%,(5/15)",15,19,7,9,"61%,(11/18)","38%,(3/8)",24,17,11,7,1,2,2.27,0.21,0,0,"41%,(26/63)","49%,(23/47)",1.45,0.78,46,30,0,3,0,0,0.21,2.27,0.21,-0.73,,,2,0
05.11.2024,03:45,Lazio,Cagliari,2:1,https://www.flashscore.co.uk/match/football/rXmhxCKr/#/match-summary,2.65,0.24,54%,46%,20,6,5,1,,,2,3,"89%,(416/466)","85%,(330/388)",3,8,10,1,5,4,,,,,,,,,0,1,17,12,,,,,14,19,12,17,,,,,2,2,0,3,,,,,,,,,,,,,,,,,,,0,2,,
08.12.2024,03:45,AS Roma,Lecce,4:1,https://www.flashscore.co.uk/match/football/I9fDpkVh/#/match-summary,1.92,0.92,59%,41%,23,3,9,1,4,1,8,1,"88%,(467/532)","80%,(292/365)",2,3,5,2,9,0,17,2,6,1,0,1,32,10,3,0,14,5,"83%,(119/144)","65%,(51/78)","38%,(6/16)","11%,(1/9)",21,27,5,14,"63%,(15/24)","80%,(12/15)",10,22,8,5,0,5,,,,,,,,,,,,,,,,,,,,,1,0
31.10.2024,03:45,Juventus,Parma,2:2,https://www.flashscore.co.uk/match/football/rcXrBZLq/#/match-summary,2.26,1.13,61%,39%,24,13,6,5,,,10,6,"90%,(538/596)","83%,(316/380)",2,0,10,3,8,5,,,,,,,,,3,2,5,7,,,,,16,12,7,5,,,,,5,10,3,4,,,,,,,,,,,,,,,,,,,,,,
09.02.2025,22:00,Cagliari,Parma,2:1,https://www.flashscore.co.uk/match/football/ELkttbFt/#/match-summary,0.95,0.86,38%,62%,14,9,3,1,3,2,7,6,"80%,(260/325)","84%,(450/535)",0,2,8,5,3,3,10,6,4,3,1,1,19,20,1,0,12,14,"65%,(54/83)","70%,(113/161)","44%,(8/18)","19%,(3/16)",12,15,14,12,"72%,(13/18)","73%,(11/15)",20,18,6,3,0,1,,,,,,,,,,,,,,,,,,,,,0,1
18.01.2025,22:00,Bologna,Monza,3:1,https://www.flashscore.co.uk/match/football/O4zWcENa/#/match-summary,1.90,0.60,58%,42%,18,3,7,1,5,1,4,0,"84%,(475/566)","78%,(317/404)",1,3,5,2,6,0,13,1,5,2,1,0,24,3,0,1,18,16,"67%,(114/169)","59%,(38/64)","53%,(10/19)","10%,(1/10)",13,15,16,18,"48%,(11/23)","56%,(9/16)",13,19,2,7,0,4,,,,,,,,,,,,,,,,,,,,,1,0
22.09.2024,02:45,Lecce,Parma,2:2,https://www.flashscore.co.uk/match/football/O8QDoJsn/#/match-summary,0.97,1.51,38%,62%,14,24,3,10,,,2,12,"80%,(258/322)","86%,(456/530)",4,0,6,3,5,11,,,,,,,,,4,1,14,17,,,,,21,14,12,11,,,,,,,8,1,,,,,,,,,,,,,,,,,,,1,1,,
11.05.2025,18:30,Udinese,Monza,1:2,https://www.flashscore.co.uk/match/football/jDPwh57M/#/match-summary,1.66,1.56,60%,40%,21,5,5,2,1,2,7,0,"88%,(429/486)","81%,(276/341)",2,3,10,3,6,0,12,5,9,0,0,1,27,5,2,2,8,21,"71%,(102/143)","50%,(16/32)","28%,(8/29)","33%,(1/3)",17,11,21,8,"73%,(8/11)","71%,(10/14)",8,43,5,9,0,4,0.65,1.26,1,0,"66%,(29/44)","25%,(16/63)",0.85,0.11,41,51,0,1,0,0,1.26,0.65,-0.74,-0.35,,,,
06.10.2024,21:00,Lazio,Empoli,2:1,https://www.flashscore.co.uk/match/football/SW3Qfiet/#/match-summary,2.51,0.54,59%,41%,16,7,6,2,,,5,3,"79%,(360/453)","69%,(218/317)",2,4,8,3,2,2,,,,,,,,,1,1,19,12,,,,,17,24,10,17,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,
30.09.2024,02:45,Napoli,Monza,2:0,https://www.flashscore.co.uk/match/football/WETw9DuA/#/match-summary,1.54,0.14,49%,51%,11,5,2,1,,,1,3,"90%,(473/526)","91%,(499/548)",1,2,6,2,3,2,,,,,,,,,0,0,9,17,,,,,18,8,16,8,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
23.09.2024,02:45,Inter,AC Milan,1:2,https://www.flashscore.co.uk/match/football/xIieTySH/#/match-summary,0.62,1.91,56%,44%,13,16,4,8,,,6,2,"89%,(449/504)","85%,(338/398)",4,1,4,5,5,3,,,,,,,,,2,0,5,17,,,,,29,14,13,4,,,,,,,6,3,,,,,,,,,,,,,,,,,,,,,,
15.01.2025,03:45,Atalanta,Juventus,1:1,https://www.flashscore.co.uk/match/football/z5cgRLVN/#/match-summary,1.39,1.73,60%,40%,17,17,6,9,2,3,3,3,"91%,(585/641)","86%,(364/424)",1,1,7,4,4,4,10,14,7,3,0,2,37,24,2,2,7,10,"88%,(177/201)","81%,(63/78)","16%,(4/25)","18%,(2/11)",13,16,10,7,"60%,(9/15)","62%,(16/26)",16,29,8,11,8,5,,,,,,,,,,,,,,,,,,,,,1,0
26.05.2025,02:45,Atalanta,Parma,2:3,https://www.flashscore.co.uk/match/football/r9FABj4C/#/match-summary,1.13,2.81,53%,47%,11,18,5,10,4,6,5,6,"86%,(404/471)","85%,(355/420)",1,1,3,3,3,5,10,13,1,5,0,0,27,34,2,1,7,7,"80%,(105/132)","74%,(89/120)","18%,(3/17)","21%,(4/19)",13,14,7,7,"57%,(8/14)","62%,(8/13)",27,22,4,6,7,3,1.92,3.31,0,1,"32%,(15/47)","63%,(38/60)",0.74,1.18,40,42,0,1,1,0,3.31,1.92,0.41,-0.08,,,,
15.09.2024,21:00,Torino,Lecce,0:0,https://www.flashscore.co.uk/match/football/4WHcOkpL/#/match-summary,0.11,0.61,53%,47%,5,20,0,6,,,2,7,"84%,(380/452)","81%,(323/399)",1,3,4,12,1,2,,,,,,,,,1,0,13,15,,,,,13,20,13,13,,,,,,,6,0,,,,,,,,,,,,,,,,,,,,,,
15.09.2024,02:45,AC Milan,Venezia,4:0,https://www.flashscore.co.uk/match/football/SQjcKLRk/#/match-summary,2.40,0.43,62%,38%,12,6,8,1,,,6,1,"92%,(525/571)","84%,(284/338)",1,3,2,4,2,1,,,,,,,,,0,2,15,15,,,,,13,14,12,12,,,,,,,1,4,,,,,,,,,,,,,,,,,,,0,1,,
25.08.2024,00:30,Udinese,Lazio,2:1,https://www.flashscore.co.uk/match/football/GrNwFMem/#/match-summary,0.92,1.17,35%,65%,8,17,3,5,,,4,13,"73%,(191/262)","86%,(400/465)",4,1,4,10,1,2,,,,,,,,,2,2,11,14,,,,,13,25,15,10,,,,,,,4,1,,,,,,,,,,,,,,,,,,,1,0,,
15.09.2024,00:00,Empoli,Juventus,0:0,https://www.flashscore.co.uk/match/football/v1I9TP43/#/match-summary,0.38,0.88,34%,66%,8,15,3,3,,,4,8,"78%,(264/338)","91%,(595/654)",1,2,3,6,2,6,,,,,,,,,0,0,11,13,,,,,21,24,11,10,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,
02.12.2024,03:45,Lecce,Juventus,1:1,https://www.flashscore.co.uk/match/football/jaKM6Znl/#/match-summary,1.55,1.23,38%,62%,10,14,6,3,1,1,2,7,"86%,(305/356)","90%,(527/588)",1,4,2,2,2,9,8,4,2,10,0,2,14,20,1,1,9,8,"71%,(51/72)","79%,(103/130)","33%,(6/18)","20%,(3/15)",22,19,8,9,"53%,(8/15)","64%,(9/14)",21,13,7,4,2,5,,,,,,,,,,,,,,,,,,,,,,
11.01.2025,22:00,Empoli,Lecce,1:3,https://www.flashscore.co.uk/match/football/z1m7Ycfl/#/match-summary,1.33,1.08,49%,51%,15,14,5,6,4,3,9,2,"67%,(252/377)","70%,(281/402)",0,3,6,5,4,3,12,9,3,5,0,0,36,16,2,3,21,11,"53%,(71/135)","62%,(64/104)","20%,(5/25)","25%,(1/4)",34,24,11,21,"68%,(17/25)","64%,(16/25)",15,50,10,15,3,4,,,,,,,,,,,,,,,,,,,,,1,0
05.04.2025,02:45,Genoa,Udinese,1:0,https://www.flashscore.co.uk/match/football/Ey6hMXbl/#/match-summary,1.36,0.87,53%,47%,13,5,7,2,3,2,1,2,"79%,(362/459)","78%,(314/405)",2,2,4,2,2,1,10,5,3,0,0,0,27,14,3,1,14,16,"64%,(75/117)","48%,(33/69)","33%,(4/12)","33%,(3/9)",28,17,16,14,"39%,(7/18)","64%,(7/11)",20,24,9,9,2,6,1.51,0.11,0,0,"25%,(11/44)","47%,(36/77)",0.64,1.01,52,58,0,2,0,0,0.11,1.51,0.11,0.51,,,,
13.01.2025,01:00,Bologna,AS Roma,2:2,https://www.flashscore.co.uk/match/football/rTVYj6AF/#/match-summary,1.98,1.45,54%,46%,14,11,8,4,3,3,5,4,"84%,(391/465)","84%,(326/389)",4,1,2,4,4,3,9,6,5,5,0,0,28,11,2,2,10,18,"77%,(141/182)","69%,(47/68)","26%,(5/19)","13%,(2/16)",19,18,18,10,"60%,(6/10)","50%,(8/16)",21,24,7,13,2,6,,,,,,,,,,,,,,,,,,,,,,
21.10.2024,00:00,Cagliari,Torino,3:2,https://www.flashscore.co.uk/match/football/GMBD7YY8/#/match-summary,1.33,1.33,42%,58%,18,17,5,5,,,9,12,"85%,(286/335)","88%,(415/471)",1,3,7,8,6,4,,,,,,,,,0,2,8,9,,,,,9,22,9,8,,,,,6,1,3,2,,,,,,,,,,,,,,,,,,,,,,
02.09.2024,02:45,Juventus,AS Roma,0:0,https://www.flashscore.co.uk/match/football/hCGaFZqg/#/match-summary,0.54,0.45,50%,50%,8,7,1,1,,,6,4,"90%,(427/474)","88%,(429/487)",2,2,4,2,3,4,,,,,,,,,3,0,13,14,,,,,11,21,11,12,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
08.11.2024,03:45,Genoa,Como,1:1,https://www.flashscore.co.uk/match/football/bR8Aj2ug/#/match-summary,0.86,1.54,41%,59%,8,18,4,8,,,8,5,"72%,(218/301)","83%,(374/448)",4,3,3,5,1,5,,,,,,,,,4,4,15,17,,,,,13,11,17,15,,,,,11,11,7,3,,,,,,,,,,,,,,,,,,,,,,
10.03.2025,03:45,Juventus,Atalanta,0:4,https://www.flashscore.co.uk/match/football/zkRvlSV7/#/match-summary,0.75,3.76,63%,37%,9,19,2,9,2,7,2,5,"88%,(528/601)","81%,(277/340)",1,1,3,4,4,6,6,16,3,3,0,1,20,35,0,1,11,12,"71%,(94/132)","77%,(66/86)","15%,(2/13)","23%,(3/13)",25,16,12,11,"63%,(15/24)","68%,(13/19)",12,22,6,11,5,2,,,,,,,,,,,,,,,,,,,,,,
26.05.2025,02:45,Lazio,Lecce,0:1,https://www.flashscore.co.uk/match/football/MF2xQkJ5/#/match-summary,1.64,0.42,73%,27%,26,9,7,3,2,1,14,4,"88%,(436/498)","64%,(128/201)",2,3,12,5,7,1,18,6,8,3,2,0,47,13,1,0,11,11,"82%,(159/193)","43%,(26/61)","25%,(16/63)","67%,(6/9)",17,19,11,11,"63%,(5/8)","67%,(4/6)",16,65,7,5,2,7,1.55,0.49,0,0,"59%,(19/32)","38%,(21/56)",1.22,0.41,49,47,1,0,1,0,0.49,1.55,-0.51,1.55,1,2,,
03.12.2024,03:45,AS Roma,Atalanta,0:2,https://www.flashscore.co.uk/match/football/ALQHQfvK/#/match-summary,0.44,1.27,48%,52%,5,18,1,7,2,3,2,4,"82%,(369/449)","83%,(390/469)",2,3,4,9,0,2,3,13,2,5,0,0,8,29,1,1,13,17,"58%,(53/92)","77%,(89/116)","36%,(4/11)","39%,(9/23)",19,20,17,13,"47%,(8/17)","67%,(6/9)",18,13,13,4,5,1,,,,,,,,,,,,,,,,,,,,,0,1
02.09.2024,00:30,Genoa,Verona,0:2,https://www.flashscore.co.uk/match/football/r1mschUO/#/match-summary,1.59,1.72,58%,42%,11,10,1,3,,,3,1,"81%,(368/454)","74%,(242/327)",2,6,7,5,3,2,,,,,,,,,1,1,19,9,,,,,22,16,8,16,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
19.10.2024,21:00,Como,Parma,1:1,https://www.flashscore.co.uk/match/football/Cl5M5C3L/#/match-summary,1.35,0.51,61%,39%,11,9,3,3,,,7,4,"87%,(511/585)","81%,(298/367)",1,2,4,6,4,0,,,,,,,,,7,2,10,14,,,,,15,19,14,10,,,,,9,8,2,2,,,,,,,,,,,,,,,,,,,,,,
01.02.2025,03:45,Parma,Lecce,1:3,https://www.flashscore.co.uk/match/football/EB0Jrczn/#/match-summary,1.79,0.69,47%,53%,19,6,7,3,2,2,3,2,"84%,(340/406)","85%,(397/468)",1,2,3,2,9,1,13,4,6,2,1,0,32,12,1,4,14,8,"66%,(86/130)","58%,(39/67)","24%,(5/21)","45%,(5/11)",20,16,8,14,"60%,(6/10)","80%,(12/15)",8,40,12,6,0,6,,,,,,,,,,,,,,,,,,,,,0,1
04.05.2025,18:30,Empoli,Lazio,0:1,https://www.flashscore.co.uk/match/football/pEFOHXPh/#/match-summary,0.24,1.77,37%,63%,7,9,2,3,1,2,2,7,"77%,(245/317)","86%,(469/544)",5,5,2,5,3,1,2,6,5,3,0,0,8,15,2,1,8,16,"57%,(48/84)","74%,(106/143)","24%,(4/17)","19%,(3/16)",18,18,16,8,"58%,(11/19)","50%,(8/16)",31,30,6,6,2,2,0.12,0.47,0,1,"43%,(19/44)","56%,(33/59)",0.21,0.66,49,54,0,0,0,0,0.47,0.12,-0.18,0.12,1,1,,
31.12.2024,01:30,Como,Lecce,2:0,https://www.flashscore.co.uk/match/football/OtlnKnIt/#/match-summary,1.92,0.44,57%,43%,15,11,8,1,3,0,4,4,"86%,(423/492)","79%,(289/364)",3,2,3,7,4,3,9,6,6,5,1,0,23,15,5,1,15,12,"73%,(103/141)","63%,(45/71)","31%,(5/16)","32%,(6/19)",23,24,12,15,"73%,(8/11)","61%,(11/18)",21,28,9,6,1,6,,,,,,,,,,,,,,,,,,,,,,
10.05.2025,21:00,Como,Cagliari,3:1,https://www.flashscore.co.uk/match/football/QiauqAOi/#/match-summary,2.16,0.81,62%,38%,19,9,5,3,3,2,5,1,"88%,(493/560)","82%,(275/337)",1,3,9,6,5,0,13,6,6,3,0,0,28,11,1,0,15,9,"74%,(110/149)","65%,(59/91)","40%,(6/15)","31%,(5/16)",16,28,9,15,"50%,(7/14)","75%,(6/8)",20,13,10,12,2,2,1.09,0.80,3,0,"59%,(24/41)","52%,(28/54)",1.26,0.79,42,32,0,1,1,0,0.80,1.09,-0.20,-1.91,,,,
16.02.2025,22:00,Udinese,Empoli,3:0,https://www.flashscore.co.uk/match/football/84Izvl77/#/match-summary,2.23,1.98,57%,43%,17,16,9,4,4,4,9,5,"83%,(389/466)","77%,(265/344)",,,5,5,3,7,13,13,4,3,1,0,32,24,0,3,17,12,"68%,(82/120)","66%,(67/101)","23%,(5/22)","21%,(4/19)",14,22,12,17,"62%,(8/13)","67%,(14/21)",24,31,7,6,4,6,,,,,,,,,,,,,,,,,,,,,1,0
15.03.2025,03:45,Genoa,Lecce,2:1,https://www.flashscore.co.uk/match/football/IVmk4vM5/#/match-summary,1.04,1.32,44%,56%,8,15,2,2,2,1,3,3,"73%,(250/344)","77%,(345/446)",3,2,4,5,2,8,3,5,5,10,0,0,11,12,1,0,10,12,"60%,(53/89)","53%,(48/91)","25%,(3/12)","7%,(1/14)",23,26,12,10,"77%,(10/13)","70%,(14/20)",22,19,10,5,1,0,,,,,,,,,,,,,,,,,,,,,,
